client_id,age,job,marital,education,gender,has_deposits,loan,has_insurance,has_mortgage,last_balance,mean_balance,min_balance,max_balance,currency,age_band,predicted_probability,actual_second_phase_outcome
221008979,58.0,management,married,tertiary,M,yes,no,no,no,160.570154,78.315613,-31.98165,164.297066,CZK,50-59,0.7301930922258995,1
1211665231,37.0,management,single,tertiary,M,yes,no,no,no,8901.555605,8805.394499,8735.787449,8910.126968,CZK,30-39,0.7300405766089769,0
1676611366,60.0,retired,married,tertiary,M,yes,no,no,no,57.041607,96.48047,1.7338,244.181268,CZK,60-69,0.7300005139266577,0
786844109,57.0,management,married,tertiary,M,yes,no,no,no,1153.833195,1247.841739,1146.517364,1368.812429,CZK,50-59,0.7299597639762389,1
796206992,57.0,retired,married,tertiary,F,yes,no,no,no,1249.168879,1267.601521,1150.477177,1418.851538,CZK,50-59,0.7299101929754352,1
774195534,57.0,management,married,tertiary,M,yes,no,no,no,481.760036,355.075078,257.076092,481.760036,CZK,50-59,0.7298866628039651,1
1776176468,59.0,retired,married,primary,M,yes,no,no,no,314.264325,364.987902,249.233,442.779842,CZK,50-59,0.7298009987665932,1
608416068,52.0,admin.,single,unknown,M,yes,no,no,no,2133.178241,2227.56383,2125.608958,2331.05949,CZK,50-59,0.7296715761341541,1
767849808,57.0,management,married,tertiary,M,yes,no,no,no,482.874886,396.997913,270.181294,497.895628,CZK,50-59,0.7294795874587271,1
1399345348,57.0,retired,single,tertiary,M,yes,no,no,no,894.20989,863.676064,716.239004,963.554413,CZK,50-59,0.7293797670772604,1
937765785,26.0,technician,single,tertiary,M,yes,no,no,no,15111.427934,15154.512094,15055.114562,15271.751685,CZK,18-29,0.7293105954379815,1
1028556547,47.0,admin.,single,secondary,F,yes,no,no,no,3726.563986,3688.467526,3599.824984,3787.701021,CZK,40-49,0.7292296892788496,1
1290577325,55.0,blue-collar,married,primary,F,yes,no,no,no,571.052826,518.534297,422.967232,618.281526,CZK,50-59,0.7290892250810875,1
1665149165,57.0,retired,divorced,tertiary,M,yes,no,no,no,803.375922,743.466847,639.999829,879.517645,CZK,50-59,0.7289835640549909,0
253039730,59.0,retired,divorced,secondary,F,yes,no,no,no,43.026165,13.631015,-161.768708,133.861329,CZK,50-59,0.728939208653262,0
509373383,57.0,retired,divorced,primary,M,yes,no,yes,no,747.240568,713.43602,588.800943,793.641855,CZK,50-59,0.7289286172167845,0
229343267,40.0,housemaid,single,tertiary,M,yes,no,no,no,7435.587349,7442.933835,7355.558492,7517.206376,CZK,40-49,0.7288898154615543,0
388615282,60.0,retired,divorced,tertiary,M,yes,no,no,no,-51.065349,0.934326,-194.385382,167.027404,CZK,60-69,0.7287038981008197,0
291762741,50.0,management,single,tertiary,F,yes,no,no,no,3553.301663,3541.359384,3443.22086,3679.52227,CZK,50-59,0.7285830321741956,1
1424301637,54.0,admin.,married,secondary,M,yes,no,no,no,647.261174,609.627375,512.852111,694.043755,CZK,50-59,0.7285504673595767,1
1272730120,59.0,retired,married,primary,F,yes,no,no,no,22.048411,6.105608,-107.379303,140.551523,CZK,50-59,0.7285406626370309,0
1340215939,47.0,admin.,married,secondary,M,yes,no,no,no,3692.42508,3680.802545,3554.118365,3778.674753,CZK,40-49,0.7285180393471161,1
1705936545,58.0,unemployed,married,secondary,M,yes,no,no,no,1605.712374,1619.325768,1556.658765,1682.123262,CZK,50-59,0.7285078271867492,0
403362104,55.0,housemaid,divorced,primary,F,yes,no,no,no,1000.614122,981.447856,902.899367,1067.222379,CZK,50-59,0.7282969264675512,1
127701758,59.0,retired,divorced,secondary,M,yes,no,no,no,580.021362,694.036022,523.82491,906.723323,CZK,50-59,0.7282676450054545,1
1002672199,50.0,admin.,married,secondary,F,yes,no,yes,no,2631.649066,2683.352511,2611.260572,2811.60028,CZK,50-59,0.7282382145830428,1
947773694,51.0,management,married,tertiary,M,yes,yes,no,no,3372.218552,3460.105321,3362.217231,3603.455546,CZK,50-59,0.7281393240270754,0
1815364428,51.0,unknown,married,tertiary,M,yes,no,no,no,4900.898952,4906.020728,4692.005608,5037.650746,CZK,50-59,0.7280128172502786,1
675904900,60.0,retired,married,secondary,F,yes,no,no,no,-72.45351,-20.662022,-164.951005,200.321261,CZK,60-69,0.7279616519049195,1
1446098590,50.0,admin.,single,secondary,M,yes,no,no,no,2286.684195,2266.272862,2160.138448,2367.006798,CZK,50-59,0.7278267622703745,1
1316556669,47.0,management,single,tertiary,M,yes,no,yes,no,4456.860609,4419.270987,4285.066717,4494.633551,CZK,40-49,0.72781575467446,0
155153268,58.0,management,married,tertiary,F,yes,no,no,no,19.347585,12.896368,-108.319388,126.738871,CZK,50-59,0.7277061478002058,1
254016465,51.0,entrepreneur,divorced,tertiary,M,yes,no,no,no,2200.753457,2117.066088,1969.937742,2229.660361,CZK,50-59,0.7276572516689116,0
705987846,44.0,technician,single,secondary,M,yes,no,no,no,7155.870454,7132.893053,6994.392369,7284.103021,CZK,40-49,0.7274862121163002,0
515446905,58.0,management,married,secondary,M,yes,no,no,no,-333.657398,-404.273973,-488.848516,-327.183632,CZK,50-59,0.727399208211735,0
348036346,53.0,entrepreneur,married,tertiary,M,yes,no,no,no,1872.087943,1972.380605,1872.087943,2094.089272,CZK,50-59,0.7273479313963983,1
147937396,50.0,management,married,tertiary,M,yes,yes,no,no,3407.565265,3447.981556,3334.135462,3552.391313,CZK,50-59,0.7272885319010255,1
330384389,53.0,management,divorced,tertiary,F,yes,no,no,no,2131.500843,2160.359979,2001.775795,2274.719041,CZK,50-59,0.7271285066923099,1
1231729480,51.0,admin.,single,secondary,M,yes,no,no,no,1951.281248,2005.931035,1913.578938,2105.418949,CZK,50-59,0.7270555383687227,1
1394146233,58.0,services,divorced,secondary,M,yes,no,no,no,487.813328,459.179014,379.638835,537.347732,CZK,50-59,0.7269969025135607,1
1540805175,48.0,management,married,tertiary,F,yes,no,no,no,3867.092917,3824.56131,3759.04963,3920.369188,CZK,40-49,0.7268140055998753,0
1063487569,52.0,management,divorced,tertiary,F,yes,no,no,no,2170.463121,2107.464235,1960.417351,2206.476401,CZK,50-59,0.726800645655122,1
1224237630,55.0,blue-collar,married,secondary,M,yes,no,no,no,218.558041,196.618674,75.532112,286.399594,CZK,50-59,0.7266601609589859,1
1257066964,60.0,technician,divorced,secondary,F,yes,no,no,no,356.648662,376.191414,251.369166,492.456045,CZK,60-69,0.7266524454424995,1
1193000324,53.0,blue-collar,single,secondary,F,yes,no,no,no,1062.934895,1026.539934,919.525455,1149.048774,CZK,50-59,0.7265414500741745,0
427638027,58.0,housemaid,divorced,secondary,M,yes,no,no,no,-103.156877,-6.113243,-103.156877,124.038343,CZK,50-59,0.7265121197819701,1
1163153494,47.0,admin.,married,secondary,F,yes,no,no,no,3118.089333,3061.967412,2966.064175,3140.495704,CZK,40-49,0.7263790468146004,1
1147567332,57.0,management,married,tertiary,F,yes,no,no,no,411.046089,474.859246,343.257174,586.655952,CZK,50-59,0.7263563010408863,1
601669508,44.0,management,divorced,tertiary,F,yes,no,no,no,5754.657294,5770.145001,5658.565136,5918.370518,CZK,40-49,0.7262133570235008,1
1993131972,54.0,housemaid,single,secondary,M,yes,no,no,no,1192.266438,1217.999824,1110.646214,1305.602397,CZK,50-59,0.7261610276898571,1
1017218639,55.0,blue-collar,married,secondary,M,yes,no,no,no,50.331818,-5.306577,-78.126028,104.487272,CZK,50-59,0.7261280945709443,1
738853320,46.0,technician,single,secondary,F,yes,no,no,no,5894.841482,5853.852477,5717.352887,5958.412274,CZK,40-49,0.7260380747294006,1
1247367214,58.0,retired,married,primary,M,yes,no,yes,no,478.355348,564.023579,367.11533,757.47607,CZK,50-59,0.726024525105671,1
401102881,55.0,retired,divorced,secondary,M,yes,yes,no,no,1504.857306,1581.34365,1453.596328,1706.529369,CZK,50-59,0.7259800547519351,0
493461691,54.0,management,married,tertiary,M,yes,no,no,no,1466.731104,1486.784318,1422.592914,1619.429668,CZK,50-59,0.7258561075094023,0
1410458415,57.0,management,married,tertiary,F,yes,no,no,no,228.43872,272.483923,141.131169,373.670656,CZK,50-59,0.725809393148832,0
292071909,58.0,unemployed,married,primary,F,yes,no,no,no,1182.870403,1195.170698,1094.571761,1286.027825,CZK,50-59,0.7256809887873187,0
1483008819,59.0,unknown,married,secondary,F,yes,no,no,no,950.475132,955.793846,903.514947,1038.74909,CZK,50-59,0.7256287276484499,0
1294981963,56.0,management,married,tertiary,M,yes,no,no,no,642.852609,631.136188,487.393257,814.353236,CZK,50-59,0.7256031874931863,1
377017080,59.0,retired,married,secondary,M,yes,no,no,no,-127.353766,-15.351609,-158.790134,110.025325,CZK,50-59,0.7255599891090951,1
206832671,47.0,admin.,married,secondary,F,yes,no,no,no,3407.023014,3476.654765,3385.261484,3579.201713,CZK,40-49,0.7255339925766157,0
1602042448,59.0,unemployed,married,secondary,F,yes,no,no,no,970.758654,1039.948061,942.692336,1160.261595,CZK,50-59,0.7254746181159158,1
508892655,54.0,admin.,married,secondary,M,yes,no,no,no,72.927653,14.376951,-118.828617,107.278886,CZK,50-59,0.725474269218436,0
1978584436,60.0,technician,married,secondary,M,yes,no,yes,no,230.536743,281.318515,172.250482,397.610344,CZK,60-69,0.7254391311705335,0
1588001343,54.0,admin.,married,tertiary,F,yes,no,no,no,216.900475,195.231866,85.392045,319.111425,CZK,50-59,0.7252860223450436,1
1503387274,53.0,management,married,tertiary,M,yes,no,no,no,1627.288572,1634.145933,1531.139142,1722.308985,CZK,50-59,0.7251423984338589,1
998420719,54.0,admin.,divorced,secondary,F,yes,no,no,no,187.079937,211.315295,119.52335,278.48118,CZK,50-59,0.7251404331325405,0
1377406947,53.0,admin.,single,secondary,M,yes,no,no,no,653.097989,667.181276,536.611153,765.37661,CZK,50-59,0.7250745210277537,1
1743199339,54.0,management,married,tertiary,F,yes,no,no,no,1274.1704,1313.557046,1214.728422,1396.233664,CZK,50-59,0.7250348437777698,0
670999301,60.0,technician,married,secondary,M,yes,no,no,no,38.857908,-0.092235,-121.706421,207.294196,CZK,60-69,0.7246301608420815,0
1644049580,32.0,management,single,tertiary,M,yes,no,no,no,10276.726439,10277.879551,10166.926026,10357.255987,CZK,30-39,0.7245917897434837,0
811435343,59.0,technician,married,secondary,F,yes,no,no,no,312.017095,259.653344,154.997791,430.416118,CZK,50-59,0.7245777718184684,1
701872117,45.0,management,single,tertiary,F,yes,no,no,no,4847.634766,4831.50781,4686.204703,4932.279767,CZK,40-49,0.7245607694922962,1
646405624,49.0,management,married,primary,F,yes,no,no,no,3330.421391,3392.77541,3302.048021,3474.957157,CZK,40-49,0.7244679203253046,0
1793706962,47.0,blue-collar,married,secondary,F,yes,no,no,no,3585.273242,3710.429079,3585.273242,3797.672789,CZK,40-49,0.7242745941267796,1
1423695137,53.0,admin.,married,secondary,M,yes,no,no,no,471.492065,452.516706,372.626124,593.40553,CZK,50-59,0.7241498509207056,1
1833874929,52.0,entrepreneur,married,secondary,F,yes,no,no,no,1329.201291,1313.218059,1238.855275,1423.643926,CZK,50-59,0.7241282779309852,0
1823876291,44.0,management,single,tertiary,F,yes,no,no,no,5116.170341,5086.522697,4962.869648,5177.915011,CZK,40-49,0.7241231938933556,1
1887121466,52.0,blue-collar,married,primary,M,yes,no,no,no,1413.366697,1523.102555,1413.366697,1615.983714,CZK,50-59,0.7240399575468638,1
909851331,47.0,housemaid,single,tertiary,M,yes,no,no,no,3721.317846,3728.532393,3656.096711,3839.041721,CZK,40-49,0.7239938992323213,1
688179531,55.0,housemaid,married,unknown,M,yes,no,no,no,340.696119,346.965482,236.060859,438.2617,CZK,50-59,0.7239847056505719,0
404527866,55.0,admin.,married,secondary,M,yes,no,no,no,2.428622,130.441143,-6.325145,242.503532,CZK,50-59,0.7239593610293437,0
1495834158,58.0,retired,married,tertiary,F,yes,no,no,no,-54.809471,-12.940156,-146.372572,178.338622,CZK,50-59,0.7239356927677908,1
1705594814,56.0,retired,married,secondary,M,yes,no,yes,no,930.500781,1023.135161,857.312902,1208.296712,CZK,50-59,0.7239134479777204,1
545469045,58.0,unknown,married,unknown,F,yes,no,yes,no,1445.695975,1534.467633,1437.913945,1664.182114,CZK,50-59,0.7238881948861495,1
201324486,56.0,management,married,secondary,M,yes,no,no,no,17.144685,-15.532674,-114.660333,74.374397,CZK,50-59,0.7237938243819325,1
214789314,52.0,blue-collar,married,secondary,M,yes,yes,no,no,1334.891928,1406.574748,1303.938419,1539.50203,CZK,50-59,0.7237212084402384,1
1918170745,53.0,technician,divorced,tertiary,M,yes,no,no,no,2346.337809,2224.56517,2093.674542,2346.337809,CZK,50-59,0.72369047416877,0
1067943040,50.0,technician,married,secondary,M,yes,no,no,no,3701.661492,3656.95566,3574.061124,3732.957326,CZK,50-59,0.723666976789794,0
1443511898,56.0,services,married,secondary,F,yes,no,no,no,691.014844,659.60681,510.539161,711.289079,CZK,50-59,0.7236638307728871,1
514023154,39.0,technician,single,unknown,F,yes,no,no,yes,45239.894562,45230.705152,45052.360561,45319.840344,CZK,30-39,0.7236519004351962,0
963853206,60.0,unknown,married,tertiary,M,yes,no,yes,no,132.518606,81.034538,-83.163026,197.649271,CZK,60-69,0.723626989502184,0
717479492,49.0,management,married,tertiary,M,yes,no,no,no,2915.360861,2882.756955,2792.116741,2989.508091,CZK,40-49,0.7234167446767834,0
1813952353,54.0,management,married,tertiary,M,yes,no,yes,no,810.7736,759.894848,642.4636,883.677531,CZK,50-59,0.723360596933821,0
1423434096,40.0,entrepreneur,married,secondary,M,yes,no,no,no,6372.597923,6411.513103,6273.520468,6510.404545,CZK,40-49,0.7233339294497195,1
719057641,55.0,management,married,tertiary,M,yes,no,no,no,515.436146,560.991232,515.436146,631.052807,CZK,50-59,0.7232914679637904,1
1246747636,51.0,admin.,single,secondary,M,yes,no,no,no,939.513533,897.380417,804.322572,984.651611,CZK,50-59,0.7231603590282633,1
1698301177,54.0,blue-collar,married,secondary,F,yes,no,no,no,436.383194,558.010393,436.383194,642.38806,CZK,50-59,0.7231247485556438,0
1508013425,53.0,admin.,married,secondary,F,yes,no,yes,no,139.702862,101.359587,-20.449296,198.911342,CZK,50-59,0.7230958355123311,0
504334747,34.0,self-employed,single,tertiary,M,yes,no,no,no,9908.847717,9945.415131,9870.924295,10080.697419,CZK,30-39,0.7230666587554022,1
1448827860,53.0,admin.,divorced,unknown,F,yes,no,no,no,249.296601,255.545875,156.283034,351.424683,CZK,50-59,0.7230224517049968,1
1957100494,55.0,housemaid,divorced,primary,F,yes,no,no,no,98.465043,92.268171,-32.305246,168.053843,CZK,50-59,0.7230046488872477,1
1965663253,42.0,entrepreneur,married,tertiary,F,yes,no,no,no,5347.751092,5324.304382,5215.308258,5455.712782,CZK,40-49,0.722963182682564,1
1701993441,52.0,management,married,tertiary,F,yes,no,no,no,1354.127648,1239.71543,1134.240304,1354.127648,CZK,50-59,0.7229493287338646,0
706945251,60.0,unemployed,married,primary,M,yes,no,no,no,-34.171802,12.441605,-51.148816,110.152772,CZK,60-69,0.7229222462672584,0
497042532,53.0,blue-collar,married,primary,F,yes,no,no,no,291.288674,252.219371,171.995178,328.516729,CZK,50-59,0.7229076511454424,1
378526534,47.0,management,married,tertiary,F,yes,no,no,no,3675.512667,3668.62053,3589.067084,3755.204005,CZK,40-49,0.7228400725392597,1
1917194752,52.0,blue-collar,married,secondary,M,yes,no,no,no,666.1395,581.799476,456.851028,695.433886,CZK,50-59,0.7228305434394414,1
545781935,56.0,management,married,tertiary,F,yes,yes,yes,no,6.656805,-12.800729,-146.98299,121.584153,CZK,50-59,0.7228169022652444,0
395125305,57.0,retired,married,secondary,M,yes,no,no,no,308.832002,457.742593,308.832002,578.246406,CZK,50-59,0.722707032746291,1
1795298825,30.0,management,married,tertiary,M,yes,no,no,no,10878.108094,10897.686111,10786.385067,10995.251963,CZK,30-39,0.7226898110796673,0
491589119,57.0,retired,divorced,primary,F,yes,yes,no,no,43.113698,76.718262,-37.813832,252.425898,CZK,50-59,0.7225147348520192,0
1905783667,50.0,management,married,tertiary,M,yes,no,no,no,2390.773305,2382.25187,2288.449212,2479.989032,CZK,50-59,0.7225109959215239,0
1273489959,54.0,technician,married,secondary,M,yes,yes,no,no,1970.118578,1942.311982,1825.197046,2055.650327,CZK,50-59,0.7224508127045055,1
1111343983,54.0,management,divorced,tertiary,F,yes,no,no,no,551.159812,500.330492,397.499458,595.279941,CZK,50-59,0.7223111089650426,1
1136246252,51.0,admin.,married,secondary,F,yes,no,no,no,937.573267,946.708985,863.236751,1032.58441,CZK,50-59,0.7223030326729728,1
757163506,56.0,retired,divorced,tertiary,M,yes,yes,no,no,205.745419,141.466935,-23.049707,354.558874,CZK,50-59,0.7221276936650584,0
1862215522,49.0,blue-collar,married,secondary,M,yes,no,no,no,1922.762735,1940.059532,1841.247227,1987.765656,CZK,40-49,0.722045042030344,1
1760804953,53.0,management,divorced,secondary,F,yes,yes,yes,no,1015.352721,1010.948738,940.619774,1096.522276,CZK,50-59,0.721972079680214,1
109113922,57.0,services,single,secondary,M,yes,no,no,no,28.787085,-7.599552,-87.411691,85.841985,CZK,50-59,0.7219498441924393,1
1732190443,40.0,unemployed,single,tertiary,M,yes,no,no,no,7949.833807,7963.300101,7880.745823,8013.810107,CZK,40-49,0.7219369616833273,0
600469943,53.0,blue-collar,married,secondary,F,yes,no,no,no,78.043257,-3.096481,-124.180316,105.476371,CZK,50-59,0.7218857693278342,0
1394474757,56.0,retired,divorced,primary,F,yes,no,no,no,595.850151,689.424066,553.022404,889.633169,CZK,50-59,0.7218556032645412,0
794289402,50.0,technician,married,secondary,M,yes,no,no,no,3401.879836,3347.986566,3258.732985,3442.804621,CZK,50-59,0.7218481374595885,1
255255410,54.0,unknown,married,secondary,M,yes,no,no,no,2279.927366,2205.442548,2061.609422,2336.479992,CZK,50-59,0.7218164859516724,1
192110557,42.0,blue-collar,single,primary,M,yes,no,no,no,4899.178781,4926.190242,4865.453004,5006.392479,CZK,40-49,0.7217988482845603,1
851589674,32.0,admin.,single,tertiary,M,yes,no,no,no,8848.711068,8858.231895,8784.407357,8968.648876,CZK,30-39,0.7217860284911701,1
408444952,55.0,management,divorced,tertiary,F,yes,no,no,no,57.677932,6.169423,-111.89918,114.050924,CZK,50-59,0.7216812577865768,0
1315859369,51.0,housemaid,divorced,tertiary,F,yes,no,no,no,1611.504534,1627.002964,1543.558268,1731.246489,CZK,50-59,0.7214238508089824,0
421453716,46.0,services,divorced,secondary,F,yes,no,no,no,4402.726633,4336.347281,4232.243677,4415.405375,CZK,40-49,0.7213217175805211,1
129305990,47.0,admin.,married,secondary,F,yes,no,no,no,2575.561092,2606.443997,2519.276903,2723.607569,CZK,40-49,0.7212898911451462,0
1069863659,56.0,retired,married,tertiary,F,yes,no,no,no,194.598287,277.830086,174.352515,379.074609,CZK,50-59,0.7211802211099091,0
1927883014,51.0,blue-collar,married,secondary,F,yes,yes,no,no,985.033864,966.077182,891.571628,1085.762308,CZK,50-59,0.7211645428792791,1
1162122715,45.0,technician,married,tertiary,M,yes,no,no,no,5221.4236,5092.637962,4990.958098,5221.4236,CZK,40-49,0.7211046722745525,0
1063835975,52.0,technician,married,tertiary,M,yes,no,no,no,2545.941563,2545.778264,2455.842652,2618.749675,CZK,50-59,0.7211021053456439,1
641146581,56.0,services,married,primary,M,yes,yes,yes,no,474.333605,484.254353,386.407728,590.599371,CZK,50-59,0.7210833629649436,1
1979275758,57.0,technician,divorced,secondary,M,yes,no,no,no,469.278842,458.190374,362.740036,552.277297,CZK,50-59,0.7210705953566262,1
1631280601,37.0,housemaid,married,secondary,M,yes,yes,no,no,7427.838785,7425.208461,7348.135583,7565.215033,CZK,30-39,0.721043715250188,0
906313231,49.0,admin.,divorced,secondary,M,yes,yes,no,no,1679.989813,1708.048946,1623.953781,1830.215269,CZK,40-49,0.7209393013344956,0
1411745050,52.0,blue-collar,married,primary,F,yes,no,no,no,345.962946,311.814692,221.463686,376.266895,CZK,50-59,0.7208891186747381,1
1952947866,47.0,management,married,tertiary,F,yes,no,no,no,3497.798921,3511.041764,3390.352223,3634.85941,CZK,40-49,0.7208719859784859,0
1047524009,52.0,retired,married,tertiary,F,yes,no,yes,no,2095.56171,2260.656271,2095.56171,2377.436616,CZK,50-59,0.7207050238952692,1
215965192,56.0,management,married,primary,M,yes,no,no,no,-27.21189,18.077803,-114.615645,219.544222,CZK,50-59,0.7205835168257118,1
115377113,58.0,technician,married,secondary,F,yes,no,yes,no,79.691323,109.776665,9.260551,198.31138,CZK,50-59,0.7205828487888781,1
1650730146,53.0,blue-collar,married,secondary,M,yes,no,no,no,37.437946,19.066408,-51.213339,151.643409,CZK,50-59,0.7203513116350346,0
1963599689,50.0,technician,married,secondary,F,yes,no,no,no,3205.358278,3172.54126,3105.575793,3271.897724,CZK,50-59,0.7203489610359642,0
546589500,45.0,housemaid,married,secondary,M,yes,no,no,no,4045.570334,4058.912122,3991.893344,4216.26793,CZK,40-49,0.7203405721879492,1
806808449,55.0,technician,married,tertiary,M,yes,no,no,no,1296.534833,1322.090867,1171.263981,1418.124363,CZK,50-59,0.7202261276620511,0
830358891,54.0,self-employed,married,tertiary,M,yes,no,no,no,977.755791,986.898206,879.302331,1122.487632,CZK,50-59,0.7202258528578263,1
115913082,57.0,technician,married,secondary,M,yes,no,no,no,7.056406,5.542404,3.362144,8.325393,USD,50-59,0.7201634049602351,1
317254728,51.0,admin.,married,secondary,M,yes,no,no,no,304.267868,251.981271,189.135401,312.219528,CZK,50-59,0.7201541274191748,0
1874123504,51.0,entrepreneur,married,primary,F,yes,no,no,no,1363.146756,1437.584415,1237.706567,1552.878691,CZK,50-59,0.7200145910678925,0
1299594812,51.0,retired,married,primary,M,yes,no,yes,no,1578.108466,1497.040921,1360.418222,1604.899351,CZK,50-59,0.7198254495932416,1
354784342,57.0,retired,married,secondary,F,yes,no,no,no,2.124804,177.671845,2.124804,352.127758,CZK,50-59,0.7196906579194821,1
1652702052,54.0,unemployed,divorced,secondary,F,yes,no,no,no,1687.258603,1662.605737,1563.268228,1757.527543,CZK,50-59,0.7196190057931404,0
1700443779,57.0,technician,divorced,tertiary,M,yes,no,yes,no,150.010271,108.945898,17.574713,218.911346,CZK,50-59,0.7195568689596192,1
1370211170,56.0,unemployed,single,primary,M,yes,no,no,no,1077.991262,1106.132486,1017.675778,1235.933462,CZK,50-59,0.7195445176940168,1
1457212219,56.0,unknown,married,secondary,F,yes,no,yes,no,1208.096401,1213.474797,1144.51657,1333.072156,CZK,50-59,0.7194123250693187,1
901146277,52.0,services,married,primary,M,yes,no,no,no,1650.807237,1631.979019,1555.564028,1694.212794,CZK,50-59,0.71940120651473,1
1460040854,54.0,retired,married,secondary,M,yes,no,yes,no,1222.28258,1385.091483,1222.28258,1584.836165,CZK,50-59,0.7193965764790017,0
1756174783,57.0,technician,divorced,tertiary,F,yes,no,no,no,157.810594,103.06591,23.08868,251.601924,CZK,50-59,0.7193348042420389,1
1204231906,50.0,unemployed,married,secondary,M,yes,no,no,no,3345.660024,3352.978656,3255.760763,3438.124066,CZK,50-59,0.719118934823946,0
987320108,47.0,blue-collar,married,secondary,M,yes,no,no,no,2681.091398,2770.832942,2670.638484,2907.407165,CZK,40-49,0.7191134185184911,0
1169958354,54.0,retired,married,primary,F,yes,no,no,no,357.331808,332.126705,215.374646,442.685032,CZK,50-59,0.7190539853500789,1
175441990,53.0,housemaid,married,primary,M,yes,yes,no,no,155.960623,118.214571,44.951541,206.341138,CZK,50-59,0.7190535637033875,0
711202795,58.0,unknown,married,unknown,M,yes,no,no,no,79.07094,57.845763,-23.343345,121.213337,CZK,50-59,0.718945481804056,0
1119506825,51.0,admin.,single,tertiary,M,yes,no,yes,no,393.200991,397.535179,315.736289,513.975079,CZK,50-59,0.7188578661451329,1
820838638,56.0,unknown,married,primary,F,yes,no,no,no,906.979495,880.041132,803.106953,961.609459,CZK,50-59,0.71875527900373,0
302547736,59.0,unknown,single,secondary,F,yes,no,yes,no,-31.858273,-8.897633,-210.961377,122.386653,CZK,50-59,0.7187185623962794,1
1749723283,49.0,technician,married,tertiary,F,yes,no,no,no,3656.206147,3721.975951,3633.983545,3839.296886,CZK,40-49,0.7185206028759556,0
1140161197,54.0,retired,divorced,tertiary,M,yes,no,no,no,75.531027,-3.322018,-106.763781,104.354029,CZK,50-59,0.71844405725949,0
273910718,37.0,management,married,tertiary,F,yes,no,no,no,6847.088269,6776.610455,6698.277322,6847.088269,CZK,30-39,0.7183947796780528,1
1150485461,55.0,management,divorced,tertiary,M,yes,no,no,no,-100.178519,-6.924589,-157.395917,92.371184,CZK,50-59,0.718299569198962,1
1528460875,57.0,technician,married,tertiary,F,yes,no,yes,no,-19.014853,-10.512939,-128.223353,71.545349,CZK,50-59,0.7180453452685903,1
1182886062,46.0,admin.,divorced,secondary,F,yes,no,no,no,2256.00967,2213.339515,2104.151111,2352.01987,CZK,40-49,0.7179978168146669,1
784586229,55.0,retired,married,secondary,M,yes,no,no,no,-15.347811,20.28051,-142.064816,143.000951,CZK,50-59,0.7179783387369043,1
451042694,56.0,technician,divorced,secondary,F,yes,no,no,no,256.360101,196.301595,107.37393,319.419733,CZK,50-59,0.7179226636797033,0
1775211954,29.0,management,married,tertiary,M,yes,no,yes,no,10525.285734,10565.312656,10479.063745,10667.821898,CZK,18-29,0.7179134294523499,1
1286248014,47.0,retired,single,primary,F,yes,no,no,no,3081.135555,3026.17765,2859.064985,3164.637058,CZK,40-49,0.7179023146237979,1
202627375,54.0,management,married,tertiary,F,yes,no,no,no,393.747055,518.472611,393.747055,642.996371,CZK,50-59,0.7178957146972476,1
1724434342,55.0,retired,divorced,secondary,F,yes,yes,no,no,-251.592798,-288.067945,-442.144549,-164.296498,CZK,50-59,0.7178859776565668,1
425130422,40.0,blue-collar,married,secondary,F,yes,no,no,no,5025.127947,5034.13232,4924.354718,5122.617661,CZK,40-49,0.7178162274029737,1
796762261,53.0,management,divorced,tertiary,M,yes,yes,no,no,397.129037,393.805002,232.585686,509.363996,CZK,50-59,0.7177894933321974,0
606522467,51.0,entrepreneur,married,primary,F,yes,no,no,no,594.366095,558.802867,438.215279,670.163713,CZK,50-59,0.7177621969763852,0
704717527,53.0,housemaid,married,primary,F,yes,no,no,no,277.524047,360.908456,251.800439,443.906566,CZK,50-59,0.7176222283394437,0
618724005,50.0,management,married,secondary,F,yes,no,no,no,1274.405364,1171.586048,1074.678931,1280.609345,CZK,50-59,0.7176007740164125,0
1135859439,50.0,management,single,tertiary,F,yes,no,no,no,1296.123599,1205.112344,1035.139112,1296.123599,CZK,50-59,0.7175979409900124,0
1983122569,54.0,self-employed,single,tertiary,M,yes,yes,no,no,392.577627,378.601565,253.540394,488.462126,CZK,50-59,0.7175861976699616,0
889925197,40.0,admin.,married,secondary,M,yes,no,no,no,4754.134715,4775.05799,4654.980842,4863.532882,CZK,40-49,0.7174909692650986,1
1155673819,47.0,housemaid,married,secondary,M,yes,no,no,no,2497.878381,2512.466562,2425.555038,2595.066029,CZK,40-49,0.7172220586464747,0
473809622,52.0,management,married,tertiary,F,yes,no,no,no,635.124223,593.957414,430.533314,727.47113,CZK,50-59,0.717161260753471,0
1666936082,53.0,blue-collar,married,primary,M,yes,no,no,no,-459.935891,-472.771274,-569.070027,-317.886926,CZK,50-59,0.7170307877322919,0
639823279,46.0,admin.,divorced,secondary,M,yes,no,no,no,2098.929139,2094.885959,1982.011426,2191.969632,CZK,40-49,0.7169846966401436,0
1925256229,56.0,technician,married,tertiary,F,yes,no,no,no,98.769751,90.433962,-2.403948,166.106742,CZK,50-59,0.7167573794902712,1
758051649,48.0,admin.,divorced,secondary,M,yes,no,no,no,1180.804727,1179.767152,1103.364977,1262.039591,CZK,40-49,0.7167513994918882,1
