client_id,age,job,marital,education,gender,has_deposits,loan,has_insurance,has_mortgage,last_balance,mean_balance,min_balance,max_balance,currency,age_band
1106268625,35.0,management,single,tertiary,F,yes,no,no,yes,465.131013,555.169449,436.644385,669.741743,CZK,30-39
1399712598,32.0,blue-collar,married,primary,F,yes,no,no,no,642.934582,624.257832,529.690886,728.648143,CZK,30-39
892963884,39.0,retired,divorced,tertiary,F,yes,no,no,yes,973.459419,982.612255,837.924342,1115.453099,CZK,30-39
1347425130,40.0,blue-collar,married,secondary,F,yes,yes,no,yes,276.239405,192.947379,120.144832,294.071079,CZK,40-49
852946510,39.0,admin.,single,secondary,F,no,no,no,no,1115.532402,1080.741945,959.920649,1164.76858,CZK,30-39
948496594,59.0,unknown,married,tertiary,F,yes,yes,no,no,1812.276912,1776.314432,1683.330993,1869.705465,CZK,50-59
679475759,43.0,management,divorced,unknown,M,no,no,no,no,7746.01918,7715.316733,7555.831986,7792.45125,CZK,40-49
1952949567,26.0,admin.,single,secondary,F,no,no,no,yes,-7.299972,-7.840047,-9.701595,-6.052451,USD,18-29
1742837379,43.0,technician,married,secondary,M,yes,yes,no,yes,-762.3966,-743.064207,-832.030136,-619.011424,CZK,40-49
1141361920,32.0,admin.,divorced,secondary,M,no,yes,no,yes,-341.136809,-328.375442,-397.761486,-270.628633,CZK,30-39
892277866,54.0,entrepreneur,married,secondary,M,no,no,no,no,10.615848,7.235974,-190.129261,145.329579,CZK,50-59
279400903,38.0,technician,divorced,secondary,F,no,no,no,yes,1217.251466,1294.580468,1188.605717,1396.729794,CZK,30-39
669593228,30.0,blue-collar,married,secondary,M,no,no,no,yes,-51.617166,-4.008797,-81.160266,67.032001,CZK,30-39
162198194,57.0,entrepreneur,divorced,tertiary,F,no,no,no,no,766.027917,869.331381,721.439511,1011.564194,CZK,50-59
1835164915,55.0,housemaid,married,primary,M,no,no,no,no,25.563454,17.872983,-73.682252,113.554576,CZK,50-59
1838001632,52.0,unknown,married,primary,M,no,no,no,no,133.936053,141.928947,52.722135,237.53822,CZK,50-59
1595041014,45.0,management,married,tertiary,F,yes,no,no,no,489.196288,550.230527,391.906678,646.216317,CZK,40-49
1570676577,49.0,management,married,secondary,M,yes,no,no,yes,4.294511,4.029466,-0.045801,7.050903,EUR,40-49
473584899,50.0,management,single,unknown,F,no,no,no,no,1309.833189,1275.338305,1176.952667,1359.063946,CZK,50-59
984832329,38.0,management,married,secondary,F,no,yes,no,yes,3819.482821,3835.767986,3757.086783,3925.244173,CZK,30-39
362381991,37.0,technician,married,secondary,M,no,no,no,yes,94.952884,7.971192,-82.858228,111.106283,CZK,30-39
337756913,68.0,retired,married,secondary,F,yes,no,yes,no,1403.510954,1425.946624,1299.74932,1523.475855,CZK,60-69
409747016,44.0,technician,divorced,secondary,M,yes,no,no,no,271.895855,280.175845,171.086286,349.257558,CZK,40-49
823488210,55.0,blue-collar,married,secondary,F,no,no,yes,yes,-516.050281,-466.04912,-561.151272,-344.643708,CZK,50-59
1077045896,38.0,blue-collar,single,tertiary,F,yes,no,no,yes,2910.157048,2904.782369,2806.184518,3004.033208,CZK,30-39
1072441320,30.0,technician,single,tertiary,F,yes,no,no,no,4103.656265,4064.183659,3976.456425,4143.167672,CZK,30-39
758051649,48.0,admin.,divorced,secondary,M,yes,no,no,no,1180.804727,1179.767152,1103.364977,1262.039591,CZK,40-49
1181185867,39.0,management,married,tertiary,M,yes,no,no,no,5501.048619,5557.712729,5419.850913,5647.548845,CZK,30-39
1002672199,50.0,admin.,married,secondary,F,yes,no,yes,no,2631.649066,2683.352511,2611.260572,2811.60028,CZK,50-59
1715316055,43.0,housemaid,married,primary,F,no,no,no,no,-79.003598,26.613661,-79.003598,176.498104,CZK,40-49
306073149,19.0,unknown,single,primary,F,yes,no,no,no,716.578777,626.833473,545.158109,721.944382,CZK,18-29
977880699,53.0,blue-collar,divorced,primary,F,no,no,yes,no,596.51666,547.864811,449.964331,620.519727,CZK,50-59
1109556079,49.0,technician,single,tertiary,F,no,no,no,no,2601.351075,2589.495572,2480.373631,2687.921272,CZK,40-49
1473068758,31.0,blue-collar,married,secondary,F,yes,no,no,no,192.886125,140.05855,20.585679,228.495247,CZK,30-39
1025447564,37.0,technician,single,secondary,F,no,no,no,yes,-117.607179,-62.74584,-137.374514,66.295014,CZK,30-39
1412359329,42.0,management,divorced,tertiary,M,no,no,no,no,30.625521,-0.944953,-80.68353,117.278949,CZK,40-49
1609344631,32.0,blue-collar,married,primary,M,no,no,yes,yes,1032.441346,1083.217493,988.107753,1186.872682,CZK,30-39
1407179735,39.0,retired,single,secondary,M,no,no,no,no,1404.212883,1407.300363,1269.293266,1622.314728,CZK,30-39
1018892774,19.0,student,single,secondary,F,yes,no,no,no,353.317927,301.975798,154.322233,407.883508,CZK,18-29
1288584731,31.0,admin.,married,secondary,M,yes,no,no,yes,352.589298,287.213067,144.344393,387.685478,CZK,30-39
114086069,60.0,blue-collar,married,primary,F,no,yes,no,no,4894.41179,4888.733932,4771.31139,5054.515438,CZK,60-69
249724588,34.0,technician,married,secondary,F,yes,no,no,no,826.761321,823.810792,729.134659,887.679377,CZK,30-39
256997837,43.0,admin.,married,secondary,F,yes,no,yes,no,2428.074349,2267.934876,2177.32431,2428.074349,CZK,40-49
132413263,49.0,housemaid,divorced,primary,M,no,no,no,yes,233.256027,190.602281,94.380447,277.071001,CZK,40-49
517213422,54.0,technician,married,secondary,F,yes,no,yes,no,-1.954348,5.024083,-113.749224,154.255872,CZK,50-59
1038300285,24.0,technician,single,secondary,F,yes,no,no,no,639.189121,597.203775,497.742912,698.470233,CZK,18-29
1957993414,22.0,housemaid,single,secondary,F,yes,no,no,no,1842.939997,1781.448531,1660.096245,1869.07602,CZK,18-29
819017122,41.0,blue-collar,single,primary,M,no,no,no,yes,7.709784,-6.347743,-88.951732,57.060197,CZK,40-49
1686544470,24.0,admin.,married,secondary,M,no,no,no,yes,259.526267,234.629076,109.785572,329.797266,CZK,18-29
525274451,45.0,blue-collar,married,primary,F,no,no,no,no,2334.59642,2434.993316,2334.59642,2554.497082,CZK,40-49
1928519624,40.0,management,married,tertiary,M,no,no,no,no,599.420403,548.041504,449.117707,684.720978,CZK,40-49
1603491970,34.0,admin.,single,secondary,F,yes,no,no,no,662.638808,556.43182,459.794657,662.638808,CZK,30-39
1192219962,35.0,admin.,single,secondary,F,no,yes,no,no,26.525026,-3.163864,-103.011333,94.324431,CZK,30-39
1232399070,67.0,retired,married,unknown,F,yes,no,yes,no,2599.772907,2545.244478,2405.500711,2660.998189,CZK,60-69
1376400820,35.0,blue-collar,married,primary,M,no,no,no,yes,-376.337231,-377.208629,-473.07104,-288.654696,CZK,30-39
925993219,29.0,management,married,tertiary,F,yes,no,no,no,8073.578469,8100.089764,7988.566596,8271.675927,CZK,18-29
1487162019,51.0,management,married,tertiary,M,no,no,no,yes,1668.310574,1618.268742,1483.659901,1761.74068,CZK,50-59
201561332,41.0,blue-collar,married,secondary,F,yes,no,no,yes,1230.097286,1233.677792,1116.587588,1360.165907,CZK,40-49
1735697944,48.0,unknown,married,secondary,M,yes,no,no,no,23.096672,8.381872,-72.868345,93.021254,CZK,40-49
201794356,60.0,blue-collar,married,secondary,F,no,no,no,yes,2845.45272,2868.746181,2772.676887,2960.515973,CZK,60-69
1462012213,30.0,unemployed,married,tertiary,F,yes,no,no,no,276.999623,324.536638,227.397179,395.221302,CZK,30-39
1380375079,50.0,technician,married,secondary,F,no,no,no,no,711.074495,772.694335,640.94029,890.860574,CZK,50-59
206166040,50.0,admin.,married,secondary,M,yes,no,no,yes,3642.22958,3605.774498,3516.324357,3682.878269,CZK,50-59
1053896232,48.0,admin.,married,secondary,F,no,yes,no,no,1113.985664,1125.257258,1043.852489,1195.701374,CZK,40-49
871670676,36.0,services,single,secondary,F,no,no,no,no,599.378388,525.112609,444.075435,606.148561,CZK,30-39
336618913,32.0,blue-collar,married,secondary,M,no,no,no,no,2292.557922,2253.40799,2153.471037,2364.572909,CZK,30-39
230359057,77.0,retired,single,primary,F,no,no,no,no,189.729266,314.155894,189.729266,419.542053,CZK,70+
1109255965,50.0,unknown,divorced,tertiary,F,no,no,no,no,380.768879,408.250292,322.07643,516.90304,CZK,50-59
124333629,40.0,technician,divorced,secondary,F,yes,no,no,no,-64.528693,2.129607,-107.739713,93.573262,CZK,40-49
544885926,35.0,management,single,tertiary,M,yes,no,no,no,2703.971958,2708.826896,2598.549801,2820.99604,CZK,30-39
1220755244,34.0,management,single,tertiary,F,no,no,no,no,596.497838,623.31457,535.751671,699.12746,CZK,30-39
760781407,46.0,admin.,married,secondary,M,no,no,yes,yes,3045.331218,3097.092151,3031.706726,3200.528214,CZK,40-49
1675140096,60.0,retired,divorced,tertiary,M,no,no,no,yes,397.844925,386.884709,264.988445,481.97827,CZK,60-69
1042141312,58.0,technician,divorced,secondary,M,no,yes,no,yes,-324.297671,-362.945909,-454.926561,-261.032338,CZK,50-59
476419832,33.0,management,married,tertiary,F,yes,no,no,yes,1034.711587,1053.808984,913.826514,1165.465788,CZK,30-39
1338937516,47.0,admin.,married,secondary,F,no,no,no,yes,1264.787355,1393.658377,1264.787355,1492.198179,CZK,40-49
352223505,68.0,retired,married,secondary,M,yes,no,no,no,1026.39357,1130.90983,978.032625,1376.916362,CZK,60-69
1372403864,31.0,student,single,tertiary,F,yes,no,no,no,4948.448024,4946.715547,4836.395756,5013.437909,CZK,30-39
239595604,48.0,blue-collar,married,primary,M,no,no,no,yes,-143.564267,-48.365649,-143.564267,40.537487,CZK,40-49
621752001,59.0,admin.,single,secondary,F,yes,yes,no,yes,2112.259239,2155.187292,2075.912432,2241.227331,CZK,50-59
202834179,29.0,admin.,single,secondary,M,no,no,no,yes,959.357762,909.054429,812.24773,1006.638663,CZK,18-29
129228476,40.0,admin.,married,secondary,M,no,no,no,yes,733.126015,762.106359,614.678025,835.054796,CZK,40-49
1410966484,54.0,retired,married,primary,M,no,yes,no,yes,-78.38521,11.269068,-126.702603,191.287686,CZK,50-59
171867719,30.0,management,married,tertiary,M,yes,no,no,yes,311.575494,416.720765,265.062407,542.846172,CZK,30-39
1164103856,35.0,technician,single,secondary,F,yes,no,no,no,351.259531,340.146225,235.171893,470.262574,CZK,30-39
1798040294,51.0,entrepreneur,married,unknown,F,yes,no,yes,yes,633.57225,598.973196,425.348805,757.212866,CZK,50-59
272983790,57.0,unknown,married,secondary,M,no,no,no,yes,3822.368688,3797.098371,3705.183226,3905.318554,CZK,50-59
876955419,40.0,management,married,tertiary,F,yes,no,no,no,49.656385,67.519017,-38.211212,174.517889,CZK,40-49
1741637044,36.0,technician,married,secondary,F,no,no,yes,yes,88.202482,87.617493,-60.33319,199.826222,CZK,30-39
667517960,31.0,management,single,tertiary,F,yes,no,no,no,7.538301,6.173877,1.104368,10.724412,EUR,30-39
1627076302,61.0,management,married,tertiary,M,yes,no,no,no,1017.121248,1005.837919,932.52083,1080.888282,CZK,60-69
1668170089,43.0,blue-collar,married,secondary,F,no,yes,no,no,1105.455877,1100.206963,1016.150164,1184.52981,CZK,40-49
719187924,39.0,unemployed,married,secondary,F,yes,no,no,yes,1933.104892,1958.490482,1866.670986,2082.01618,CZK,30-39
344118401,36.0,blue-collar,married,primary,F,no,yes,yes,yes,187.650095,237.355491,143.675285,334.174333,CZK,30-39
606653934,30.0,management,married,tertiary,M,yes,no,no,yes,78.369703,128.776345,-5.066204,219.838113,CZK,30-39
498709508,31.0,services,single,secondary,M,yes,no,no,no,-247.494536,-210.707745,-310.972196,-130.078428,CZK,30-39
855663213,34.0,technician,married,primary,M,no,no,no,no,1384.540841,1300.801916,1188.253983,1414.812505,CZK,30-39
1215866524,34.0,self-employed,married,tertiary,M,no,no,no,yes,1993.543495,1968.989517,1802.297532,2108.192035,CZK,30-39
1338730918,34.0,management,married,tertiary,F,yes,no,no,no,3104.072789,3064.305143,2971.052769,3175.354987,CZK,30-39
138220354,58.0,retired,married,tertiary,F,no,yes,no,no,4145.303562,4044.680333,3883.514554,4215.266042,CZK,50-59
280250724,21.0,student,single,unknown,F,yes,no,no,no,1455.479817,1516.567056,1433.038029,1604.647641,CZK,18-29
1325217363,24.0,blue-collar,single,secondary,F,yes,no,no,no,9893.735782,9872.152341,9767.53484,9980.292826,CZK,18-29
263566804,37.0,management,married,tertiary,F,yes,no,no,no,4434.833261,4426.199007,4345.468291,4547.245926,CZK,30-39
151783935,58.0,admin.,single,secondary,F,no,yes,no,no,282.92738,249.329505,129.851514,318.002112,CZK,50-59
1626798929,38.0,blue-collar,married,primary,M,no,no,no,no,708.707446,688.327871,590.943933,778.504272,CZK,30-39
840091966,37.0,management,married,tertiary,M,yes,no,no,yes,398.411198,394.882256,242.17392,482.99677,CZK,30-39
1502441184,37.0,management,married,tertiary,F,no,yes,no,yes,814.668137,799.334596,663.837872,934.381508,CZK,30-39
904773773,58.0,technician,married,secondary,M,no,no,no,no,138.094863,81.046729,-30.398775,218.224037,CZK,50-59
387772693,39.0,student,single,secondary,F,no,no,no,yes,50.105634,-13.8453,-123.289112,62.566752,CZK,30-39
1682076937,39.0,technician,married,secondary,M,yes,no,no,yes,10704.063763,10702.300272,10570.700053,10835.296266,CZK,30-39
852112418,44.0,blue-collar,married,secondary,M,no,no,no,yes,769.389895,785.100741,680.944743,884.428407,CZK,40-49
1844076179,30.0,admin.,single,secondary,M,yes,yes,no,no,385.230201,530.134604,385.230201,631.224635,CZK,30-39
629752301,45.0,unemployed,single,primary,M,no,no,no,no,8712.137315,8725.365551,8613.748832,8818.68014,CZK,40-49
545816865,51.0,retired,married,primary,M,yes,no,yes,no,78.174574,76.62385,-11.984519,189.72487,CZK,50-59
1015992039,41.0,management,married,tertiary,M,yes,no,no,no,985.689511,1076.673895,985.689511,1219.256818,CZK,40-49
1388190552,51.0,technician,married,tertiary,F,yes,no,no,no,19.85307,-12.301304,-124.25846,87.140729,CZK,50-59
1563156081,60.0,housemaid,divorced,primary,F,no,no,no,no,1401.159115,1399.132158,1298.368985,1509.677711,CZK,60-69
1958902578,31.0,management,married,tertiary,F,no,no,no,no,1664.125282,1598.682336,1506.806563,1750.571408,CZK,30-39
1308306228,33.0,services,divorced,secondary,F,no,no,yes,yes,1533.036234,1539.311565,1406.005544,1632.744598,CZK,30-39
921373962,32.0,management,married,tertiary,M,no,no,no,yes,688.249041,712.562595,587.668284,841.76121,CZK,30-39
1494666538,56.0,entrepreneur,married,tertiary,M,no,yes,no,no,51413.745279,51431.314882,51325.437741,51513.77614,CZK,50-59
1955140439,30.0,blue-collar,married,secondary,F,yes,no,yes,yes,299.093985,308.021059,203.163562,421.007075,CZK,30-39
150300623,26.0,student,single,secondary,F,yes,no,no,no,549.48251,637.906996,533.397583,757.935899,CZK,18-29
1751430832,49.0,admin.,married,secondary,F,yes,no,no,yes,73.906181,203.650586,73.906181,339.879173,CZK,40-49
947773694,51.0,management,married,tertiary,M,yes,yes,no,no,3372.218552,3460.105321,3362.217231,3603.455546,CZK,50-59
873286684,54.0,retired,married,secondary,F,no,yes,yes,yes,3881.354828,3859.755226,3721.329166,3990.897989,CZK,50-59
1521643277,26.0,management,single,tertiary,F,yes,no,no,no,2682.339303,2770.621623,2603.596046,2858.219175,CZK,18-29
277331143,35.0,management,divorced,tertiary,F,yes,no,yes,yes,-15.820175,-9.968645,-93.061342,111.595557,CZK,30-39
1569196878,32.0,blue-collar,married,secondary,M,no,no,no,yes,-14.677944,-11.556935,-112.699845,61.580485,CZK,30-39
925753099,30.0,services,married,secondary,F,yes,no,no,yes,36.068436,-2.603185,-70.429993,68.368782,CZK,30-39
969611902,29.0,management,single,tertiary,F,yes,no,no,no,15404.947603,15469.504866,15398.185647,15605.642092,CZK,18-29
1402438966,26.0,technician,single,secondary,M,yes,yes,no,no,977.804376,938.244878,838.781074,1028.666716,CZK,18-29
1310791349,35.0,technician,single,tertiary,F,yes,no,no,yes,459.449535,476.937614,409.947572,549.937463,CZK,30-39
1696485921,42.0,entrepreneur,divorced,secondary,F,yes,no,no,yes,288.4851,353.514491,204.778648,536.217723,CZK,40-49
1108515939,27.0,technician,married,secondary,F,no,no,yes,yes,67.214026,65.979263,-41.808798,222.559941,CZK,18-29
554545122,33.0,management,married,tertiary,M,no,no,no,yes,812.585509,812.025279,740.952206,980.561501,CZK,30-39
1193100881,32.0,management,married,tertiary,M,no,no,no,no,71.223274,68.071525,-54.416754,167.616451,CZK,30-39
665009734,50.0,services,married,secondary,F,yes,no,yes,no,376.208007,316.804454,225.619775,400.473156,CZK,50-59
1713975830,27.0,unknown,married,secondary,F,yes,no,no,yes,1266.71042,1288.007924,1220.02092,1364.983701,CZK,18-29
1503401572,36.0,blue-collar,divorced,secondary,F,no,yes,no,no,7123.422161,7052.83307,6956.10264,7137.774439,CZK,30-39
584229920,46.0,technician,married,secondary,F,yes,yes,no,yes,1.65425,17.234579,-61.91117,196.553622,CZK,40-49
1801726039,45.0,management,married,unknown,M,yes,no,no,no,2691.027395,2721.456755,2576.737408,2817.721011,CZK,40-49
711202795,58.0,unknown,married,unknown,M,yes,no,no,no,79.07094,57.845763,-23.343345,121.213337,CZK,50-59
280546723,47.0,unknown,divorced,secondary,M,no,no,no,yes,1887.515629,1841.095493,1709.273436,1956.104947,CZK,40-49
1878619795,52.0,services,married,secondary,F,yes,no,no,no,687.163019,667.599002,583.974648,752.120867,CZK,50-59
1765301161,51.0,blue-collar,married,primary,M,no,no,yes,no,26.640093,0.067639,-100.060845,122.394551,CZK,50-59
1737405374,31.0,management,single,tertiary,M,yes,no,no,no,3477.407024,3384.193672,3266.052414,3487.583481,CZK,30-39
1908955392,29.0,technician,single,tertiary,M,yes,no,no,yes,64.120046,10.865277,-69.997096,111.671356,CZK,18-29
1716328337,33.0,admin.,married,secondary,M,yes,no,no,no,612.72002,634.427101,506.260562,728.680032,CZK,30-39
799167274,36.0,management,married,tertiary,M,no,no,no,no,487.856676,548.991764,459.617191,673.634438,CZK,30-39
821106312,38.0,entrepreneur,married,tertiary,F,yes,no,no,yes,129.150462,169.55153,84.179254,327.177377,CZK,30-39
732397934,32.0,management,married,tertiary,M,yes,no,no,no,1777.254411,1813.716784,1707.976777,1891.920589,CZK,30-39
1664718096,41.0,services,married,secondary,F,no,yes,no,no,-144.461446,-132.452801,-245.35214,-16.54946,CZK,40-49
313280397,41.0,technician,married,secondary,F,no,no,no,no,1019.448011,961.7053,847.265404,1072.024361,CZK,40-49
498905004,26.0,technician,single,secondary,M,no,yes,no,no,-481.639252,-444.854592,-550.22293,-329.213546,CZK,18-29
688628462,80.0,retired,married,primary,F,no,no,yes,no,930.263849,1025.534521,846.613783,1165.546724,CZK,70+
389731994,37.0,unknown,married,secondary,M,no,no,no,yes,483.369806,497.207351,415.570718,568.87307,CZK,30-39
1399690653,56.0,entrepreneur,married,tertiary,M,no,no,yes,yes,-215.04608,-131.474859,-353.010452,23.482904,CZK,50-59
1207973009,35.0,management,married,tertiary,M,yes,yes,no,yes,2938.672127,2971.770287,2873.545182,3078.109293,CZK,30-39
1306970308,58.0,management,married,tertiary,M,no,no,no,no,1649.840561,1670.270968,1529.709662,1778.835245,CZK,50-59
1419938847,40.0,unknown,married,primary,M,no,no,yes,yes,220.021747,196.692167,117.687802,298.860104,CZK,40-49
783687340,50.0,admin.,married,secondary,M,no,no,no,yes,753.797303,723.118633,616.681476,804.295753,CZK,50-59
269851582,53.0,retired,married,tertiary,F,yes,no,no,no,2257.441781,2247.735689,2046.432449,2345.626402,CZK,50-59
1008401863,36.0,technician,married,secondary,M,no,no,yes,no,-457.315024,-377.974832,-471.64793,-292.038609,CZK,30-39
406664181,59.0,retired,single,secondary,M,no,yes,no,no,-355.469905,-320.840871,-428.477495,-221.688802,CZK,50-59
848637900,36.0,blue-collar,married,secondary,M,no,no,no,yes,245.799664,203.122425,124.074543,291.352728,CZK,30-39
609223928,32.0,technician,married,secondary,F,no,no,yes,yes,212.831872,214.960261,127.063411,367.959662,CZK,30-39
1973671062,32.0,blue-collar,married,secondary,F,yes,no,no,yes,862.821179,870.002042,762.883624,966.94086,CZK,30-39
1939446661,77.0,retired,married,tertiary,F,yes,no,no,no,655.005971,670.165899,508.831872,775.854431,CZK,70+
222933878,39.0,services,divorced,secondary,F,yes,no,no,yes,31.490982,3.879136,-95.871235,69.809934,CZK,30-39
149986331,38.0,entrepreneur,married,tertiary,F,yes,no,no,no,-108.412918,-1.168409,-167.229475,208.732592,CZK,30-39
574951143,29.0,blue-collar,married,secondary,M,no,no,no,yes,340.422814,341.60025,212.376411,428.069083,CZK,18-29
1367301691,39.0,technician,single,unknown,F,no,no,no,no,42.156605,80.153749,-18.450707,194.761909,CZK,30-39
806027251,30.0,blue-collar,married,secondary,M,no,no,no,yes,263.284642,318.980489,239.472648,423.569734,CZK,30-39
495696963,52.0,admin.,married,secondary,M,no,no,no,no,661.242471,713.905524,614.258394,793.90286,CZK,50-59
1312898111,30.0,blue-collar,single,primary,M,yes,no,no,yes,289.060276,256.980323,171.467987,378.170455,CZK,30-39
137826860,39.0,unknown,divorced,secondary,F,yes,no,no,no,56.325602,76.248878,-3.015313,163.532969,CZK,30-39
987378645,28.0,unknown,single,secondary,M,yes,no,no,yes,291.027175,337.958702,247.35696,450.569236,CZK,18-29
1477275462,36.0,technician,married,tertiary,F,no,yes,no,yes,546.593531,573.310004,449.672897,677.952999,CZK,30-39
638639844,31.0,technician,married,secondary,F,no,no,no,no,96.567025,172.524024,-7.997252,250.996719,CZK,30-39
702125578,39.0,management,married,tertiary,M,yes,no,no,no,1806.22388,1833.557299,1743.539061,1925.221525,CZK,30-39
929482202,42.0,management,divorced,primary,F,no,no,no,yes,48.054351,6.864106,-147.639375,100.056707,CZK,40-49
368012444,88.0,retired,married,primary,M,no,no,yes,no,664.850978,634.405893,536.01889,785.855352,CZK,70+
1665330304,42.0,management,married,tertiary,M,yes,no,no,yes,364.847934,392.977945,274.445022,469.143101,CZK,40-49
849002721,26.0,student,single,unknown,F,no,no,no,no,2456.073166,2507.634206,2329.905205,2596.147056,CZK,18-29
961240055,35.0,blue-collar,married,secondary,F,no,no,no,no,71.566694,74.47937,-51.355134,199.957318,CZK,30-39
384648850,41.0,blue-collar,married,primary,M,no,no,no,yes,3641.184897,3679.857165,3547.372398,3794.105148,CZK,40-49
829960871,27.0,services,single,secondary,F,no,yes,no,yes,215.378003,213.114722,105.432667,314.475286,CZK,18-29
1988759437,43.0,blue-collar,married,secondary,M,yes,yes,no,yes,701.096904,687.263355,603.54338,775.7578,CZK,40-49
1945493523,34.0,management,single,tertiary,M,yes,no,no,no,505.149673,544.224248,458.446543,642.808131,CZK,30-39
1630707269,47.0,technician,married,primary,F,yes,no,no,no,319.948247,237.726812,147.766305,319.948247,CZK,40-49
1325060783,30.0,management,married,tertiary,F,yes,no,yes,yes,1298.019785,1218.935665,1121.944816,1298.326265,CZK,30-39
587155666,41.0,management,married,tertiary,F,no,yes,yes,yes,120.959203,131.585285,12.359937,218.415129,CZK,40-49
845102778,37.0,services,married,secondary,M,yes,no,no,no,992.869227,983.100788,899.965817,1039.94971,CZK,30-39
705136435,38.0,technician,married,secondary,F,yes,no,no,no,6758.090627,6714.629086,6637.090819,6817.527558,CZK,30-39
1215119972,27.0,services,married,secondary,F,no,no,no,yes,498.707578,517.970476,443.624702,595.403818,CZK,18-29
1005496316,37.0,admin.,single,secondary,M,no,no,no,yes,773.056046,810.922184,730.218193,891.939995,CZK,30-39
389112531,70.0,retired,married,primary,M,no,no,no,no,3792.851186,3782.933508,3639.219929,3915.108739,CZK,70+
526536904,52.0,housemaid,divorced,secondary,F,no,yes,no,yes,96.383385,137.05898,50.982817,207.824684,CZK,50-59
449708114,40.0,admin.,single,secondary,M,no,no,no,no,671.146334,646.119334,578.6836,802.496731,CZK,40-49
1602802481,44.0,entrepreneur,married,tertiary,M,no,yes,no,yes,3568.190623,3463.202817,3328.392472,3620.086484,CZK,40-49
1129193985,31.0,technician,single,secondary,F,no,no,no,no,626.336637,821.647448,626.336637,935.373826,CZK,30-39
1416966662,39.0,admin.,single,unknown,F,no,no,no,yes,8.790419,-16.462797,-100.708525,62.143573,CZK,30-39
145159309,31.0,blue-collar,married,secondary,M,no,no,no,yes,4.108674,15.349088,-92.491864,173.525331,CZK,30-39
1077879315,42.0,management,married,tertiary,F,no,no,no,yes,1189.691392,1265.82702,1134.395912,1362.665034,CZK,40-49
1989658749,30.0,entrepreneur,single,primary,F,yes,yes,no,yes,14.478652,24.296395,-112.798392,128.746657,CZK,30-39
1609550660,56.0,retired,married,secondary,M,no,no,no,no,485.988199,405.39432,211.957337,575.234941,CZK,50-59
1608373837,47.0,unknown,divorced,secondary,M,yes,no,no,yes,258.733096,283.194033,160.623355,378.481511,CZK,40-49
994383878,46.0,unemployed,married,secondary,M,no,no,yes,yes,-168.327204,-128.688366,-197.141957,-65.858501,CZK,40-49
549308855,40.0,blue-collar,married,primary,M,no,no,no,yes,500.432159,576.65911,467.627681,672.501515,CZK,40-49
424183599,26.0,blue-collar,single,secondary,M,yes,no,no,no,2051.262581,2000.260228,1876.573073,2119.527701,CZK,18-29
391921227,26.0,technician,married,secondary,F,yes,yes,no,no,-27.811849,-128.781858,-208.793316,-27.811849,CZK,18-29
1303181958,60.0,retired,married,secondary,M,yes,no,no,no,5279.507118,5261.13208,5161.301577,5383.960443,CZK,60-69
1635936974,47.0,technician,divorced,secondary,M,no,no,no,yes,127.712976,179.029757,99.725153,301.80179,CZK,40-49
369667076,54.0,technician,married,unknown,M,yes,no,no,yes,231.386598,245.236715,161.163936,382.070951,CZK,50-59
1170482397,30.0,management,single,tertiary,F,yes,no,no,no,592.918721,530.534741,435.161364,617.280821,CZK,30-39
163475138,73.0,retired,married,tertiary,F,yes,no,no,yes,1487.872531,1608.21278,1471.533026,1790.510233,CZK,70+
1665845216,47.0,blue-collar,married,secondary,F,no,no,no,yes,3559.814124,3633.00323,3557.78594,3713.777204,CZK,40-49
918122570,36.0,management,married,tertiary,F,no,no,no,yes,2365.385575,2329.837406,2201.463245,2441.939487,CZK,30-39
1186525970,55.0,blue-collar,married,secondary,M,no,no,no,no,31.140576,75.959444,-10.191039,162.571475,CZK,50-59
1105465265,54.0,unknown,married,primary,M,no,no,no,yes,904.973028,949.303537,781.894285,1031.577093,CZK,50-59
628764325,47.0,management,married,secondary,M,no,no,no,yes,-25.065667,15.582338,-128.040658,114.788882,CZK,40-49
644714405,39.0,management,married,tertiary,M,no,no,no,yes,54.31164,0.897558,-100.12999,108.170841,CZK,30-39
1774698487,40.0,management,married,tertiary,M,yes,no,no,yes,3468.707383,3353.794134,3228.960892,3485.212451,CZK,40-49
762473504,31.0,blue-collar,married,secondary,F,no,no,no,yes,38.46526,73.97242,-46.082965,161.938851,CZK,30-39
686201703,56.0,admin.,divorced,primary,F,no,yes,no,no,-60.490083,-1.09479,-139.908729,124.558196,CZK,50-59
1807686646,60.0,management,divorced,primary,M,no,yes,yes,no,14.099866,32.179526,-34.327651,97.715029,CZK,60-69
195903286,56.0,management,married,tertiary,M,yes,no,no,no,2368.725196,2347.508131,2230.766754,2481.301001,CZK,50-59
262652744,26.0,blue-collar,single,primary,M,yes,no,no,yes,-872.51744,-892.747105,-976.923831,-790.061803,CZK,18-29
1279896520,33.0,blue-collar,single,primary,M,no,no,no,yes,1372.327848,1397.932733,1320.105524,1515.502331,CZK,30-39
1234379256,38.0,blue-collar,single,primary,F,no,no,no,yes,1016.71124,949.531741,844.910227,1076.244389,CZK,30-39
1882656849,41.0,blue-collar,married,secondary,M,no,no,no,yes,8.021619,7.87067,3.761157,11.135917,EUR,40-49
981940456,62.0,blue-collar,married,secondary,F,yes,no,no,no,358.774611,272.159957,61.951869,370.079135,CZK,60-69
